opening,trap_name,clean_moves,commented_moves,metadata
Opening (C34),Opening (C34),1. e4 e5 2. f4 exf4 3. Nf3 d6 4. Bc4 Be6 5. Bxe6 fxe6 6. d4 Qf6 7. Nc3 Ne7 8. Qe2 c6 9. e5 dxe5 10. Ne4 Qh6 11. Nd6+,1. e4 e5 2. f4 exf4 3. Nf3 d6 4. Bc4 Be6 5. Bxe6 fxe6 6. d4 Qf6 7. Nc3 Ne7 8. Qe2 c6 9. e5 dxe5 10. Ne4 Qh6 11. Nd6+,"Yuneiev - Klovans, Odessa 1981"
Opening (C34),Opening (C34),1. e4 e5 2. f4 exf4 3. Nf3 d6 4. Bc4 Nh6 5. O-O Be7 6. d4 g5 7. Nc3 Bd7 8. h4 f6 9. Nh2 Nc6 10. Qh5+ Kf8 11. Qxh6+ Ke8 12. Qh5+ Kf8 13. Qf7#,1. e4 e5 2. f4 exf4 3. Nf3 d6 4. Bc4 Nh6 5. O-O Be7 6. d4 g5 7. Nc3 Bd7 8. h4 f6 9. Nh2 Nc6 10. Qh5+ Kf8 11. Qxh6+ Ke8 12. Qh5+ Kf8 13. Qf7#,"Urbano - Carrero, Madrid 1946"
Opening (C35),Opening (C35),1. e4 e5 2. f4 exf4 3. Nf3 Be7 4. Bc4 Nf6 5. Nc3 Nxe4 6. Bxf7+ Kxf7 7. Ne5+ Ke6 8. Qg4+ Kxe5 9. d4+ Kxd4 10. Be3+ Ke5 11. Bxf4+ Kf6 12. Bxc7 Qxc7 13. Nd5+,1. e4 e5 2. f4 exf4 3. Nf3 Be7 4. Bc4 Nf6 5. Nc3 Nxe4 6. Bxf7+ Kxf7 7. Ne5+ Ke6 8. Qg4+ Kxe5 9. d4+ Kxd4 10. Be3+ Ke5 11. Bxf4+ Kf6 12. Bxc7 Qxc7 13. Nd5+,"Teschner - NN, England 1951"
Opening (C34),Opening (C34),1. e4 e5 2. f4 exf4 3. Nf3 Nf6 4. Nc3 d5 5. exd5 Nxd5 6. Nxd5 Qxd5 7. d4 Be7 8. Bxf4 Qe4+,1. e4 e5 2. f4 exf4 3. Nf3 Nf6 4. Nc3 d5 5. exd5 Nxd5 6. Nxd5 Qxd5 7. d4 Be7 8. Bxf4 Qe4+,"Rather - Gresser, New York 1946"
Opening (C37),Opening (C37),1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Nc3 g4 5. Nd4 Qh4+ 6. Ke2 Bc5 7. Nf5 Qf2+ 8. Kd3 Nc6 9. Qe2 Ne5#,1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Nc3 g4 5. Nd4 Qh4+ 6. Ke2 Bc5 7. Nf5 Qf2+ 8. Kd3 Nc6 9. Qe2 Ne5#,"Trimpi - Kaplan, Pennsylvania 1982"
Opening (C37),Opening (C37),1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 f6 5. Nxg5 fxg5 6. Qh5+ Ke7 7. Qxg5+ Ke8 8. Qh5+ Ke7 9. Qe5#,1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 f6 5. Nxg5 fxg5 6. Qh5+ Ke7 7. Qxg5+ Ke8 8. Qh5+ Ke7 9. Qe5#,"Wall, Bill - Greenwalt, V., Dayton 1983"
Opening (C37),Opening (C37),1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. Ne5 Nh6 6. Nxg4 Qh4+ 7. Nf2 d5 8. Bxd5 Bg4,1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. Ne5 Nh6 6. Nxg4 Qh4+ 7. Nf2 d5 8. Bxd5 Bg4,"NN - Greco, Italy 1620"
Opening (C37),Opening (C37),1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qe7 7. Qc3 Bg7 8. Qxg7 Qc5+ 9. Kh1 Qxc4 10. Rxf4 Qxc2 11. Qxf7+ Kd8 12. Qf8#,1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qe7 7. Qc3 Bg7 8. Qxg7 Qc5+ 9. Kh1 Qxc4 10. Rxf4 Qxc2 11. Qxf7+ Kd8 12. Qf8#,"Cage - McCoy, Corr. 1996"
Opening (C37),Opening (C37),1. e4 e5 2. f4 exf4 3. Nf3 g5 4. d4 Bg7 5. Nc3 g4 6. Nd2 Qh4+,1. e4 e5 2. f4 exf4 3. Nf3 g5 4. d4 Bg7 5. Nc3 g4 6. Nd2 Qh4+,"Stu - Wall, Bill, Internet 1996"
Opening (C37),Opening (C37),1. e4 e5 2. f4 exf4 3. Nf3 g5 4. d4 h6 5. h4 Bg7 6. hxg5 hxg5 7. Rxh8 Bxh8 8. g3 d5 9. Nc3 dxe4 10. Nxe4 g4 11. Ne5 f5,1. e4 e5 2. f4 exf4 3. Nf3 g5 4. d4 h6 5. h4 Bg7 6. hxg5 hxg5 7. Rxh8 Bxh8 8. g3 d5 9. Nc3 dxe4 10. Nxe4 g4 11. Ne5 f5,"Park - Dion, Internet 1996"
Opening (C39),Opening (C39),1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ng5 h6 6. Nxf7 Kxf7 7. Bc4+ Ke8 8. Qxg4 d6 9. Qg6+ Ke7 10. Qf7#,1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ng5 h6 6. Nxf7 Kxf7 7. Bc4+ Ke8 8. Qxg4 d6 9. Qg6+ Ke7 10. Qf7#,"Wall, Bill - Soltz, B., San Antonio 1995"
Opening (C30),Opening (C30),1. e4 e5 2. f4 Bc5 3. fxe5 Qh4+ 4. Ke2 Qxe4#,1. e4 e5 2. f4 Bc5 3. fxe5 Qh4+ 4. Ke2 Qxe4#,"Tchineoff - Maillard, Paris 1924"
Opening (C30),Opening (C30),1. e4 e5 2. f4 Bc5 3. Nf3 Nf6 4. fxe5 Nxe4 5. d4 Bb6 6. Bd3,1. e4 e5 2. f4 Bc5 3. Nf3 Nf6 4. fxe5 Nxe4 5. d4 Bb6 6. Bd3,"Fischer, Robert - Straight, Houston 1964"
Opening (C30),Opening (C30),1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3 Nf6 5. fxe5 dxe5 6. Nxe5 Nxe4 7. Qa4+ c6 8. Qxe4,1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3 Nf6 5. fxe5 dxe5 6. Nxe5 Nxe4 7. Qa4+ c6 8. Qxe4,"De Jonge - Vedenina, Bratislava 1992"
Opening (C30),Opening (C30),1. e4 e5 2. f4 Nc6 3. fxe5 Qh4+ 4. g3 Qxe4+ 5. Qe2 Qxh1,1. e4 e5 2. f4 Nc6 3. fxe5 Qh4+ 4. g3 Qxe4+ 5. Qe2 Qxh1,"Boldman - Jansson, Europe 1937"
Opening (C30),Opening (C30),1. e4 e5 2. f4 Nc6 3. f5 Qh4+,1. e4 e5 2. f4 Nc6 3. f5 Qh4+,"Norlin - Guraj, Sweden 1974"
Opening (C31),Opening (C31),1. e4 e5 2. f4 d5 3. Nc3 dxe4 4. Nxe4 exf4 5. Bc4 Qh4+ 6. g3 fxg3 7. Qe2 g2+ 8. Kd1 gxh1=Q 9. Nf6+ Kd8 10. Qe8#,1. e4 e5 2. f4 d5 3. Nc3 dxe4 4. Nxe4 exf4 5. Bc4 Qh4+ 6. g3 fxg3 7. Qe2 g2+ 8. Kd1 gxh1=Q 9. Nf6+ Kd8 10. Qe8#,"Sanders - NN, New York 1910"
Opening (C31),Opening (C31),1. e4 e5 2. f4 d5 3. exd5 c6 4. Qe2 cxd5 5. Qxe5+ Be7 6. Qxg7 Bf6,1. e4 e5 2. f4 d5 3. exd5 c6 4. Qe2 cxd5 5. Qxe5+ Be7 6. Qxg7 Bf6,"NN - Gedult, Paris 1981"
Opening (C31),Opening (C31),1. e4 e5 2. f4 d5 3. exd5 Qxd5 4. Nc3 Qd8 5. Qe2 c6 6. Qxe5+ Be7 7. Qxg7 Bf6 8. Qg3 Bh4,1. e4 e5 2. f4 d5 3. exd5 Qxd5 4. Nc3 Qd8 5. Qe2 c6 6. Qxe5+ Be7 7. Qxg7 Bf6 8. Qg3 Bh4,"Evans, D. - Wall, Bill, Guam 1974"
Opening (C31),Opening (C31),1. e4 e5 2. f4 d5 3. exd5 Qxd5 4. Nc3 Qe6 5. Nf3 exf4+ 6. Kf2 Bd6 7. Bb5+,1. e4 e5 2. f4 d5 3. exd5 Qxd5 4. Nc3 Qe6 5. Nf3 exf4+ 6. Kf2 Bd6 7. Bb5+,"Saxton - Darting, USA 1936"
Opening (C31),Opening (C31),1. e4 e5 2. f4 d5 3. exd5 e4 4. Nc3 Nf6 5. d3 Bb4 6. Bd2 O-O 7. dxe4 Re8 8. Bd3 Bxc3 9. Bxc3 Nxe4 10. Bxe4 Rxe4+ 11. Ne2 Bg4,1. e4 e5 2. f4 d5 3. exd5 e4 4. Nc3 Nf6 5. d3 Bb4 6. Bd2 O-O 7. dxe4 Re8 8. Bd3 Bxc3 9. Bxc3 Nxe4 10. Bxe4 Rxe4+ 11. Ne2 Bg4,"CobaltBlue - Wall, Bill, Internet 1996"
Opening (C31),Opening (C31),1. e4 e5 2. f4 d5 3. exd5 e4 4. Nc3 Nf6 5. Qe2 Bf5 6. Nxe4 Nxe4 7. d3 Qh4+ 8. g3 Qe7 9. dxe4 Bxe4,1. e4 e5 2. f4 d5 3. exd5 e4 4. Nc3 Nf6 5. Qe2 Bf5 6. Nxe4 Nxe4 7. d3 Qh4+ 8. g3 Qe7 9. dxe4 Bxe4,"Mascotti - Gedult, France 1977"
Opening (C32),Opening (C32),1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. Nd2 exd3 6. Bxd3 Nxd5 7. Ne2 Ne3,1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. Nd2 exd3 6. Bxd3 Nxd5 7. Ne2 Ne3,"Bowlby - Cooledge, USA 1979"
Opening (C32),Opening (C32),1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. Qe2 Bf5 6. dxe4 Bxe4 7. Nc3 Bb4 8. Qb5+,1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. Qe2 Bf5 6. dxe4 Bxe4 7. Nc3 Bb4 8. Qb5+,"Babaev - Moskoviev, USSR 1988"
Opening (C32),Opening (C32),1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nc3 Qh4+ 7. g3 Nxg3 8. Nf3 Qe7+ 9. Kf2 Nxh1+,1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nc3 Qh4+ 7. g3 Nxg3 8. Nf3 Qe7+ 9. Kf2 Nxh1+,"NN - Olson, Boston 1979"
Opening (C32),Opening (C32),1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nf3 Bb4+ 7. c3 Bc5 8. Qa4+,1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nf3 Bb4+ 7. c3 Bc5 8. Qa4+,"Tagnon - Jojic, Paris 1985"
Opening (C32),Opening (C32),1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nf3 Bc5 7. Bd3 f5 8. Ne5 Qh4+ 9. g3 Nxg3 10. d6 Ne4+ 11. Kf1 Qf2#,1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nf3 Bc5 7. Bd3 f5 8. Ne5 Qh4+ 9. g3 Nxg3 10. d6 Ne4+ 11. Kf1 Qf2#,"Fenton - Tosato, Internet 1995"
Opening (C31),Opening (C31),1. e4 e5 2. f4 d5 3. fxe5 Qh4+ 4. g3 Qxe4+ 5. Kf2 Bc5+,1. e4 e5 2. f4 d5 3. fxe5 Qh4+ 4. g3 Qxe4+ 5. Kf2 Bc5+,"Van Arkel - Welling, Netherlands 1974"
Opening (C31),Opening (C31),1. e4 e5 2. f4 d5 3. Nf3 Bc5 4. Nc3 Nf6 5. Nxe5 dxe4 6. Qe2 Nc6 7. Nxf7 Qe7 8. Nxh8 Nd4 9. Qd1 Nf3+ 10. Ke2 Bg4 11. h3 Nd5,1. e4 e5 2. f4 d5 3. Nf3 Bc5 4. Nc3 Nf6 5. Nxe5 dxe4 6. Qe2 Nc6 7. Nxf7 Qe7 8. Nxh8 Nd4 9. Qd1 Nf3+ 10. Ke2 Bg4 11. h3 Nd5,"Etlinger - Janowski, New York 1898"
Opening (C31),Opening (C31),1. e4 e5 2. f4 d5 3. Nf3 dxe4 4. Nxe5 Nf6 5. Bc4 Nd5 6. Nxf7 Kxf7 7. Qh5+,1. e4 e5 2. f4 d5 3. Nf3 dxe4 4. Nxe5 Nf6 5. Bc4 Nd5 6. Nxf7 Kxf7 7. Qh5+,"Rivaud - Terraz, Europe 1991"
Opening (C30),Opening (C30),1. e4 e5 2. f4 d6 3. Nf3 Nc6 4. Bc4 Qf6 5. Nc3 Qxf4 6. O-O Nge7 7. d4 Qg4 8. Bxf7+ Kxf7 9. Nxe5+ Kg8 10. Nxg4,1. e4 e5 2. f4 d6 3. Nf3 Nc6 4. Bc4 Qf6 5. Nc3 Qxf4 6. O-O Nge7 7. d4 Qg4 8. Bxf7+ Kxf7 9. Nxe5+ Kg8 10. Nxg4,"Noy - Zurowsky, Internet 1996"
Opening (C30),Opening (C30),1. e4 e5 2. f4 f6 3. fxe5 Nc6 4. d4 Be7 5. exf6 gxf6 6. Qh5+ Kf8 7. Bc4 Qe8 8. Bh6+,1. e4 e5 2. f4 f6 3. fxe5 Nc6 4. d4 Be7 5. exf6 gxf6 6. Qh5+ Kf8 7. Bc4 Qe8 8. Bh6+,"Fischer, Robert - Jones, Detroit 1964"
Opening (C30),Opening (C30),1. e4 e5 2. f4 f6 3. fxe5 fxe5 4. Qh5+ g6 5. Qxe5+,1. e4 e5 2. f4 f6 3. fxe5 fxe5 4. Qh5+ g6 5. Qxe5+,"Burk, V. - Walthour, Dayton 1982"
Opening (C30),Opening (C30),1. e4 e5 2. f4 f5 3. exf5 e4 4. Qh5+ g6 5. fxg6 Nf6 6. Qe5+ Be7 7. d3 Nc6 8. Qg5 h6 9. g7 Rg8 10. Qg6#,1. e4 e5 2. f4 f5 3. exf5 e4 4. Qh5+ g6 5. fxg6 Nf6 6. Qe5+ Be7 7. d3 Nc6 8. Qg5 h6 9. g7 Rg8 10. Qg6#,"Leray - De Castet, Paris 1989"
Opening (E90),Opening (E90),1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Nf3 O-O 6. Bd3 Bg4 7. h3 Bxf3 8. Qxf3 Nc6 9. Be3 Nd7 10. Ne2 Nde5 11. dxe5 Nxe5,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Nf3 O-O 6. Bd3 Bg4 7. h3 Bxf3 8. Qxf3 Nc6 9. Be3 Nd7 10. Ne2 Nde5 11. dxe5 Nxe5,"Norman - Vidmar, Hastings 1926"
Opening (E90),Opening (E90),1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Nf3 O-O 6. h3 b6 7. Bd3 c5 8. e5 dxe5 9. dxe5 Nfd7 10. Be4,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Nf3 O-O 6. h3 b6 7. Bd3 c5 8. e5 dxe5 9. dxe5 Nfd7 10. Be4,"Wall, Bill - Gant, R., Hickory 1978"
Opening (E85),Opening (E85),1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f3 O-O 6. Be3 e5 7. Qd2 c6 8. O-O-O a6 9. dxe5 Ne8 10. exd6,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f3 O-O 6. Be3 e5 7. Qd2 c6 8. O-O-O a6 9. dxe5 Ne8 10. exd6,"Feijtens - van der Heiden, Netherlands 1982"
Opening (E76),Opening (E76),1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f4 O-O 6. Nf3 Re8 7. Be2 Nbd7 8. e5 Ng4 9. e6 Ndf6 10. exf7+ Kxf7 11. h3 Nh6 12. g4 Nd7 13. Ng5+,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f4 O-O 6. Nf3 Re8 7. Be2 Nbd7 8. e5 Ng4 9. e6 Ndf6 10. exf7+ Kxf7 11. h3 Nh6 12. g4 Nd7 13. Ng5+,"Atkins - Conde, England 1925"
Opening (E70),Opening (E70),1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Bg5 O-O 6. Qd2 c5 7. dxc5 dxc5 8. Qxd8 Rxd8 9. Bxf6 Bxf6 10. Nd5 Nc6 11. Nxf6+ exf6 12. Ne2 Nb4 13. Rc1 Nd3+,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Bg5 O-O 6. Qd2 c5 7. dxc5 dxc5 8. Qxd8 Rxd8 9. Bxf6 Bxf6 10. Nd5 Nc6 11. Nxf6+ exf6 12. Ne2 Nb4 13. Rc1 Nd3+,"Wittgenstein - Atkinson, Pennsylvania 1970"
Opening (A01),Opening (A01),1. b3 b6 2. Bb2 Bb7 3. f4 e6 4. Nf3 Nf6 5. c4 Bd6 6. Ne5 Bxe5 7. Bxe5 Ng4 8. Bb2 Bxg2 9. Bxg2 Qh4+ 10. Kf1 Qf2#,1. b3 b6 2. Bb2 Bb7 3. f4 e6 4. Nf3 Nf6 5. c4 Bd6 6. Ne5 Bxe5 7. Bxe5 Ng4 8. Bb2 Bxg2 9. Bxg2 Qh4+ 10. Kf1 Qf2#,"Deiber - Delarge, Corr. 1980"
Opening (A01),Opening (A01),1. b3 d5 2. Bb2 e6 3. c4 Nf6 4. Nf3 Bd6 5. e3 O-O 6. Be2 c6 7. O-O b6 8. Qc2 Bb7 9. Ng5 h6 10. Bxf6,1. b3 d5 2. Bb2 e6 3. c4 Nf6 4. Nf3 Bd6 5. e3 O-O 6. Be2 c6 7. O-O b6 8. Qc2 Bb7 9. Ng5 h6 10. Bxf6,"Wall, Bill - Johnson, North Carolina 1975"
Opening (A01),Opening (A01),1. b3 d5 2. Bb2 Nf6 3. e3 e6 4. f4 g6 5. g4 Bg7 6. Be2 Nxg4 7. Bxg4 Bxb2,1. b3 d5 2. Bb2 Nf6 3. e3 e6 4. f4 g6 5. g4 Bg7 6. Be2 Nxg4 7. Bxg4 Bxb2,"Johansen - Budde, Wuppertal 1986"
Opening (A01),Opening (A01),1. b3 d5 2. Bb2 Nf6 3. Nf3 c5 4. e3 Nc6 5. Be2 e6 6. c4 Bd6 7. d4 cxd4 8. cxd5 Qa5+ 9. Qd2 Bb4,1. b3 d5 2. Bb2 Nf6 3. Nf3 c5 4. e3 Nc6 5. Be2 e6 6. c4 Bd6 7. d4 cxd4 8. cxd5 Qa5+ 9. Qd2 Bb4,"Girard - Bruneau, France 1989"
Opening (A01),Opening (A01),1. b3 c5 2. Bb2 f6 3. e4 e5 4. Bxe5 fxe5 5. Qh5+ g6 6. Qxe5+ Qe7 7. Qxh8 Qxe4+ 8. Be2 Qxg2 9. Bf3,1. b3 c5 2. Bb2 f6 3. e4 e5 4. Bxe5 fxe5 5. Qh5+ g6 6. Qxe5+ Qe7 7. Qxh8 Qxe4+ 8. Be2 Qxg2 9. Bf3,"Wall, Bill - Jennings, San Antonio 1996"
Opening (A01),Opening (A01),1. b3 Nf6 2. Bb2 d6 3. f4 e5 4. fxe5 dxe5 5. Bxe5 Ng4 6. Bg3 h5 7. h3 Bd6 8. Bxd6 Qh4+ 9. Bg3 Qxg3#,1. b3 Nf6 2. Bb2 d6 3. f4 e5 4. fxe5 dxe5 5. Bxe5 Ng4 6. Bg3 h5 7. h3 Bd6 8. Bxd6 Qh4+ 9. Bg3 Qxg3#,"Shibut - Pugh, Philadelphia 1983"
Opening (A01),Opening (A01),1. b3 Nf6 2. Bb2 d5 3. e3 e6 4. f4 g6 5. g4 Bg7 6. Be2 Nxg4 7. Bxg7 Qh4+ 8. Kf1 Qf2#,1. b3 Nf6 2. Bb2 d5 3. e3 e6 4. f4 g6 5. g4 Bg7 6. Be2 Nxg4 7. Bxg7 Qh4+ 8. Kf1 Qf2#,"Johansen - Budde, Germany 1980"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 f5 3. Nc3 d6 4. d4 Nf6 5. dxe5 Nxe4 6. Nxe4 fxe4 7. Ng5 Bf5 8. Qd5 Qd7 9. Qxb7,1. e4 e5 2. Nf3 f5 3. Nc3 d6 4. d4 Nf6 5. dxe5 Nxe4 6. Nxe4 fxe4 7. Ng5 Bf5 8. Qd5 Qd7 9. Qxb7,"Sergeant - Senneck, England 1946"
Opening (C50),Opening (C50),1. e4 e5 2. Nf3 f5 3. Bc4 Nc6 4. d4 Qe7 5. O-O fxe4 6. Ng5 Nf6 7. Bf7+ Kd8 8. dxe5 Nxe5 9. Ne6+,1. e4 e5 2. Nf3 f5 3. Bc4 Nc6 4. d4 Qe7 5. O-O fxe4 6. Ng5 Nf6 7. Bf7+ Kd8 8. dxe5 Nxe5 9. Ne6+,"Gunderam - Grava, Corr. 1970"
Opening (C40),Opening (C40),1. e4 e5 2. Nf3 f5 3. Bc4 d5 4. Bxd5 Nf6 5. Bb3 Nxe4 6. Nxe5 Nxf2 7. Qh5+ g6 8. Bf7+ Ke7 9. Qg5+ Kd6 10. Qxd8+,1. e4 e5 2. Nf3 f5 3. Bc4 d5 4. Bxd5 Nf6 5. Bb3 Nxe4 6. Nxe5 Nxf2 7. Qh5+ g6 8. Bf7+ Ke7 9. Qg5+ Kd6 10. Qxd8+,"Robins - Anders, Corr. 1970"
Opening (C40),Opening (C40),1. e4 e5 2. Nf3 f5 3. d3 Nc6 4. Nc3 Nf6 5. Bg5 h6 6. Bxf6 Qxf6 7. Nd5 Qd8 8. Nd4 Ne7 9. Nxf5 c6 10. Nd6#,1. e4 e5 2. Nf3 f5 3. d3 Nc6 4. Nc3 Nf6 5. Bg5 h6 6. Bxf6 Qxf6 7. Nd5 Qd8 8. Nd4 Ne7 9. Nxf5 c6 10. Nd6#,"Kranzle - Krause, Mannheim 1939"
Opening (C40),Opening (C40),1. e4 e5 2. Nf3 f5 3. d4 fxe4 4. Nxe5 d6 5. Qh5+ Ke7 6. Qf7#,1. e4 e5 2. Nf3 f5 3. d4 fxe4 4. Nxe5 d6 5. Qh5+ Ke7 6. Qf7#,"Cornelissen - NN, Eindhoven 1974"
Opening (C40),Opening (C40),1. e4 e5 2. Nf3 f5 3. Nxe5 Qe7 4. Qh5+ g6 5. Nxg6 Qxe4+ 6. Kd1 Nf6 7. Qh3 hxg6 8. Qxh8 Ng4 9. Qh4 Ne3+,1. e4 e5 2. Nf3 f5 3. Nxe5 Qe7 4. Qh5+ g6 5. Nxg6 Qxe4+ 6. Kd1 Nf6 7. Qh3 hxg6 8. Qxh8 Ng4 9. Qh4 Ne3+,"NN - Greco, Italy 1620"
Opening (C40),Opening (C40),1. e4 e5 2. Nf3 f5 3. Nxe5 Qe7 4. Qh5+ g6 5. Nxg6 Qxe4+ 6. Be2 Nf6 7. Qf3 hxg6,1. e4 e5 2. Nf3 f5 3. Nxe5 Qe7 4. Qh5+ g6 5. Nxg6 Qxe4+ 6. Be2 Nf6 7. Qf3 hxg6,"Sitter - Wall, Bill, Internet 1997"
Opening (C40),Opening (C40),1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. d4 d6 5. Nf3 fxe4 6. Bg5 Qg6 7. Qe2 Be7 8. Bxe7 exf3 9. Qxf3 Nxe7,1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. d4 d6 5. Nf3 fxe4 6. Bg5 Qg6 7. Qe2 Be7 8. Bxe7 exf3 9. Qxf3 Nxe7,"Deronne - Gedult, Paris 1975"
Opening (B00),Opening (B00),1. e4 Nc6 2. d4 b6 3. c3 Bb7 4. Nf3 Nf6 5. e5 Nh5 6. g4,1. e4 Nc6 2. d4 b6 3. c3 Bb7 4. Nf3 Nf6 5. e5 Nh5 6. g4,"Wall, Bill - Trogdon, T., Dayton 1980"
Opening (B00),Opening (B00),1. e4 Nc6 2. d4 d5 3. exd5 Qxd5 4. Nc3 Qxd4 5. Qe2 Bg4 6. f3 Bh5 7. Be3 Qb4 8. O-O-O a6 9. Nd5 Qa5 10. Bb6,1. e4 Nc6 2. d4 d5 3. exd5 Qxd5 4. Nc3 Qxd4 5. Qe2 Bg4 6. f3 Bh5 7. Be3 Qb4 8. O-O-O a6 9. Nd5 Qa5 10. Bb6,"Clews - Ellison, Corr. 1985"
Opening (B00),Opening (B00),1. e4 Nc6 2. d4 d5 3. exd5 Qxd5 4. Nf3 Bg4 5. Be2 Bxf3 6. Bxf3 Qxd4 7. Bxc6+ bxc6 8. Qxd4,1. e4 Nc6 2. d4 d5 3. exd5 Qxd5 4. Nf3 Bg4 5. Be2 Bxf3 6. Bxf3 Qxd4 7. Bxc6+ bxc6 8. Qxd4,"Belmondo - Gilardi, France 1989"
Opening (B00),Opening (B00),1. e4 Nc6 2. d4 e5 3. d5 Nd4 4. c3,1. e4 Nc6 2. d4 e5 3. d5 Nd4 4. c3,"Wall, Bill - Lovegren, R., Dayton 1980"
Opening (B00),Opening (B00),1. e4 Nc6 2. d4 e5 3. d5 Nce7 4. c4 Ng6 5. Nf3 Bc5 6. Nc3 d6 7. Na4 Bb6 8. b4 Nf6 9. Bg5 Bxf2+ 10. Ke2 Nxe4 11. Bxd8 Nf4#,1. e4 Nc6 2. d4 e5 3. d5 Nce7 4. c4 Ng6 5. Nf3 Bc5 6. Nc3 d6 7. Na4 Bb6 8. b4 Nf6 9. Bg5 Bxf2+ 10. Ke2 Nxe4 11. Bxd8 Nf4#,"Siegemund - Eger, Germany 1979"
Opening (B00),Opening (B00),1. e4 Nc6 2. d4 e5 3. dxe5 Nxe5 4. Nf3 Qf6 5. Nxe5 Qxe5 6. Bd3 Bc5 7. O-O Nf6 8. Nc3 d6 9. h3 Bxh3 10. Nd5 Qg3 11. Nxf6+ gxf6 12. Qf3 Qxf3 13. gxf3 Rg8+,1. e4 Nc6 2. d4 e5 3. dxe5 Nxe5 4. Nf3 Qf6 5. Nxe5 Qxe5 6. Bd3 Bc5 7. O-O Nf6 8. Nc3 d6 9. h3 Bxh3 10. Nd5 Qg3 11. Nxf6+ gxf6 12. Qf3 Qxf3 13. gxf3 Rg8+,"Bouillon - Schwab, Germany 1991"
Opening (B00),Opening (B00),1. e4 Nc6 2. Nf3 d5 3. exd5 Qxd5 4. Nc3 Qa5 5. d4 Bf5 6. Bb5 e6 7. Ne5 Bb4 8. Bd2 Nge7 9. Nc4,1. e4 Nc6 2. Nf3 d5 3. exd5 Qxd5 4. Nc3 Qa5 5. d4 Bf5 6. Bb5 e6 7. Ne5 Bb4 8. Bd2 Nge7 9. Nc4,"Amberger - Sprecher, Munich 1924"
Opening (B00),Opening (B00),1. e4 Nc6 2. Nf3 d6 3. d4 Bg4 4. d5 Ne5 5. Nxe5 Bxd1 6. Bb5+ Qd7 7. Bxd7+ Kd8 8. Nxf7+ Kxd7 9. Kxd1,1. e4 Nc6 2. Nf3 d6 3. d4 Bg4 4. d5 Ne5 5. Nxe5 Bxd1 6. Bb5+ Qd7 7. Bxd7+ Kd8 8. Nxf7+ Kxd7 9. Kxd1,"Donaldson - NN, USA 1988"
