opening,trap_name,clean_moves,commented_moves,metadata
Englund Gambit,Englund Gambit,1.d4 e5 2.dxe5 Nc6 3.Nf3 d5 4.exd6 Bxd6 5.Nc3 Nf6 6.Bg5 Bf5 7.Nd5 Bb4+ 8.Nxb4 Nxb4 9.Nd4 Qxd4 10.Qxd4 Nxc2+,1.d4 e5 2.dxe5 Nc6 3.Nf3 d5 4.exd6 Bxd6 5.Nc3 Nf6 6.Bg5 Bf5 7.Nd5 Bb4+ 8.Nxb4 Nxb4 9.Nd4?? [ 9.Rc1] 9…Qxd4 wins a piece since 10.Qxd4 Nxc2+ forks King and Queen,"L. Buntin - Bloodgood, Postal 1976"
Englund Gambit,Englund Gambit,1.d4 e5 2.dxe5 Nc6 3.Nf3 Qe7 4.c3 Nxe5 5.Bd2 Nd3#,1.d4 e5 2.dxe5 Nc6 3.Nf3 Qe7 4.c3 Nxe5 5.Bd2?? [5.Nxe5 Qxe5 6.e3 is better] 5…Nd3 mate,"Bronnum - San Marco, Bagneux 1985"
Englund Gambit,Englund Gambit,1.d4 e5 2.dxe5 Nc6 3.Nf3 Qe7 4.Nc3 Nxe5 5.Nxe5 Qxe5 6.Nd5 Qd6 7.Bf4 Nxc7+,"1.d4 e5 2.dxe5 Nc6 3.Nf3 Qe7 4.Nc3 Nxe5 5.Nxe5 Qxe5 6.Nd5 Qd6?? [6…Ne7 is playable] 7.Bf4 and after the Queen moves, 8.Nxc7+ forking King and Rook","Kirste -  Plath, Postal 1987"
Englund Gambit,Englund Gambit,1.d4 e5 2.dxe5 Nc6 3.Nf3 Qe7 4.Nbd2 Nxe5 5.c3 Nd3#,1.d4 e5 2.dxe5 Nc6 3.Nf3 Qe7 4.Nbd2 Nxe5 5.c3?? [5.Nxe5 Qxe5 6.Nf3 is correct] 5…Nd3 mate,"Bohmann - Ulfheden, Sweden 1938"
Englund Gambit,Englund Gambit,1.d4 e5 2.dxe5 Nc6 3.Nf3 Qe7 4.Qd5 h6 5.Nc3 g5 6.Nb5 Qd8 7.Bd2 Nge7 8.Qd6 Bg7 9.Nxc7+,1.d4 e5 2.dxe5 Nc6 3.Nf3 Qe7 4.Qd5 h6 5.Nc3 g5 6.Nb5 Qd8 7.Bd2 Nge7? [7…Bg7 is better] 8.Qd6! Bg7 [8…cxd6?? 9.Nxd6 mate] 9.Nxc7+ wins the Rook,"Bouttier - Charrier, France 1792"
Englund Gambit,Englund Gambit,1.d4 e5 2.dxe5 Nc6 3.Nf3 Qe7 4.Bf4 Qb4+ 5.Bd2 Qxb2 6.Bc3 Bb4 7.Qd2 Bxc3 8.Qxc3 Qc1#,"1.d4 e5 2.dxe5 Nc6 3.Nf3 Qe7 4.Bf4 Qb4+ 5.Bd2 [5.Qd2?? Qxb2 wins the Rook since 6.Qc3 Bb4! Would win the Queen, Schatzle - Batchis, New Jersey 1987] 5…Qxb2 6.Bc3? [6.Nc3 had to be played] 6…Bb4! 7.Qd2 Bxc3 8.Qxc3?? Qc1 mate","Silbermann - Honich, Czernowitz 1930"
Englund Gambit,Englund Gambit,1.d4 e5 2.dxe5 Nc6 3.Nf3 f6 4.Bf4 fxe5 5.Nxe5 Qf6 6.Nxc6 dxc6 7.Bc1 Bg4 8.h3 Rd8 9.Nd2 Bc5,1.d4 e5 2.dxe5 Nc6 3.Nf3 f6 4.Bf4 fxe5 5.Nxe5 Qf6 6.Nxc6 dxc6 7.Bc1 Bg4 8.h3?! [perhaps 8.c3 or 8.Qd2] 8…Rd8 9.Nd2?? [9.Qxd8+ Qxd8 10.hxg4 should be played] 9…Bc5 threatening 10…Qxf2 mate since 10.f3 leads to mate after 10…Qh4+ 11.g3 Qxg3,"Roughman - Gedult, France 1968"
Evans Gambit,Evans Gambit,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Bc5 6.d4 exd4 7.cxd4 Bb6 8.d5 Qf6 9.e5 Nxe5 10.Nxe5 Qxf2#,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Bc5 6.d4 exd4 7.cxd4 Bb6 8.d5?! [8. O-O or 8.Bg5 are better choices] 8…Qf6 [threatening 9…Qxa1] 9.e5 Nxe5 10.Nxe5?? [Black had to play 10.Qe2] 10…Qxf2 mate,"D. Marshall - Marvin, Internet 1995"
Evans Gambit,Evans Gambit,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Bc5 6.O-O Nf6 7.d4 Bb6 8.dxe5 Nxe4 9.Qd5,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Bc5 6.O-O Nf6 7.d4 Bb6 8.dxe5 Nxe4?? [8…Ng4 is better] 9.Qd5 threatens the Knight and mate,"Wall - Shameson, Mountain View, CA 1986"
Evans Gambit,Evans Gambit,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Bc5 6.O-O Nf6 7.d4 exd4 8.cxd4 Be7 9.e5 Na5 10.exf6 Bxf6 11.Qe1+,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Bc5 6.O-O Nf6 7.d4 exd4 8.cxd4 Be7 9.e5 Na5? [perhaps 9…Ne4 is best] 10.exf6 Bxf6 11.Qe1+ wins the Knight,"Wall - TrickyKnight, Internet 1997"
Evans Gambit,Evans Gambit,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Be7 6.d4 Na5 7.Be2 Nf6 8.dxe5 Nxe4 9.Qa4,"1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Be7 6.d4 Na5 7.Be2 Nf6?! [7…exd4 is better] 8.dxe5 Nxe4? [perhaps Black could resist better with 8…Ng8] 9.Qa4 Black loses a Knight, but has some compensation after 9…Nxf2 10.Kxf2 Nc6","Kiltti - Meskanen, Helsinki 1996"
Evans Gambit,Evans Gambit,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Be7 6.d4 d6 7.Qb3 Kf8 8.Bxf7 g6 9.Bxg8 Rxg8 10.Bh6+,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Be7 6.d4 d6 7.Qb3 Kf8 8.Bxf7 g6 [perhaps 8…Na5] 9.Bxg8 Rxg8 10.Bh6+ wins the Rook as White threatens 11.Qxg8,"Gurack - Koerner, Cattolica 1993"
Evans Gambit,Evans Gambit,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Be7 6.d4 d6 7.Qb3 Nh6 8.Bxh6 gxh6 9.Bxf7+ Kf8 10.Bh5,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Be7 6.d4 d6 7.Qb3 5.c3 Be7 6.d4 d6 7.Qb3 Nh6? 8.Bxh6 gxh6 9.Bxf7+ Kf8 10.Bh5 threatening 11.Qf7 mate. After 10…d5 White can play 11.exd5 or 11.Qxd5,"Fischer - Chaney, Houston simultaneous 1964"
Four Knights Game,Four Knights Game,1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Bb5 Nd4 5.Bc4 Nxe4 6.Bxf7+ Kxf7 7.Nxe4 Nxf3+ 8.Qxf3+ Kg8 9.Ng5,1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Bb5 Nd4 5.Bc4 Nxe4 6.Bxf7+ Kxf7 7.Nxe4 Nxf3+? 8.Qxf3+ Kg8?? 9.Ng5 threatens mate. If 9…Qf6 10.Qd5+ wins the Queen,"Jowett - McDonald, London 1885"
Four Knights Game,Four Knights Game,1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Bb5 Nd4 5.Nxe5 Qe7 6.f4 Nxb5 7.Nxb5 d6 8.Nd3 Bg4,1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Bb5 Nd4 5.Nxe5 Qe7 6.f4 Nxb5 7.Nxb5 d6 8.Nd3?? [White had to play 8.Nf3] 8…Bg4 wins the Queen,"Unknown - Van Mil, Eindhoven, 1973"
Four Knights Game,Four Knights Game,1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.d4 Bb4 5.d5 Ne7 6.Nxe5 Nxe4 7.Qd4 Bxc3+ 8.bxc3 Nf6 9.Bg5 Ng6 10.Ng4,1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.d4 Bb4 5.d5 Ne7 6.Nxe5 Nxe4 7.Qd4 Bxc3+ 8.bxc3 Nf6 9.Bg5 Ng6? 10.Ng4 and White will eventually win more material,"Tarrasch - Simonson, Berlin 1887"
Four Knights Game,Four Knights Game,1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.d4 exd4 5.Nxd4 Bc5 6.Be3 Nxd4 7.Bxd4 Qe7 8.Be2 O-O 9.e5 Ne8 10.Nd5,"1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.d4 exd4 5.Nxd4 Bc5 6.Be3 Nxd4 7.Bxd4 Qe7 8.Be2 O-O 9.e5 Ne8?? [9…Bxd4, then 10…Ne8] 10.Nd5 winning a piece after the Queen moves","Colias - Ronco, Illinois 1987"
Four Knights Game,Four Knights Game,1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.d4 exd4 5.Nxd4 d5 6.Bb5 Qd6 7.exd5 Nxd5 8.Nxc6 bxc6 9.Qxd5,"1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.d4 exd4 5.Nxd4 d5 6.Bb5 Qd6? [safer is 6…Bd7] 7.exd5 Nxd5 8.Nxc6 [or 8.Nxd5 Qxd5 9.Nxc6 as in Openheim - Unknown, Germany 1921] 8…bxc6 9.Qxd5! wins the Knight","Valenta - Gotz, Czechoslovakia 1994"
Four Knights Game,Four Knights Game,1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.d4 exd4 5.Nd5 Nxd5 6.exd5 Nb4 7.Bc4 Qe7+ 8.Kd2 g6 9.Re1 Bh6+,1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.d4 exd4 5.Nd5 Nxd5 6.exd5 Nb4 7.Bc4 Qe7+ 8.Kd2 g6 9.Re1?? Bh6+,"Cavallo - Barreras, Postal 1983"
French Defense,French Defense,1.e4 e6 2.d3 d5 3.Nd2 Nc6 4.Ne2 e5 5.exd5 Qxd5 6.c4 Nb4 7.cxd5 Nd3#,1.e4 e6 2.d3 d5 3.Nd2 Nc6 4.Ne2 e5 5.exd5 Qxd5 6.c4 Nb4 7.cxd5?? [7.Nb3] 7…Nd3 mate,"Grossner - Budrich, East Germany 1949"
French Defense,French Defense,1.e4 e6 2.d3 d5 3.Nd2 Nf6 4.g3 dxe4 5.dxe4 Bc5 6.Ngf3 Ng4 7.Qe2 Bxf2+ 8.Kd1 Ne3+,1.e4 e6 2.d3 d5 3.Nd2 Nf6 4.g3 dxe4 5.dxe4 Bc5 6.Ngf3? [6.Bg2 or 6.Bd3 is better] 6…Ng4 7.Qe2 Bxf2+ 8.Kd1 Ne3+ and White must give up his Queen,"Haubrich - Orlov, Chicago 1991"
French Defense,French Defense,1.e4 e6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bd6 5.Bd3 Ne7 6.Bg5 O-O 7.Nf6+ gxf6 8.Bxf6 Qd7 9.Bxh7+ Kxh7 10.Qh5+ Kg8 11.Qh8#,1.e4 e6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bd6 5.Bd3 Ne7 6.Bg5 O-O 7.Nf6+! gxf6 8.Bxf6 Qd7?? [to stop mate perhaps Black can play 8…Bb4 9.c3 Qd5 and 10…Ng6] 9.Bxh7+ leads to mate after 9…Kxh7 10.Qh5+ Kg8 11.Qh8 mate,"Blom - Jensen, Copenhagen 1938"
French Defense,French Defense,1.e4 e6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bd7 5.Nf3 Bc6 6.Bd3 Nf6 7.Nxf6+ Qxf6 8.Bg5 Bxf3 9.Qd2 Qxd4 10.Bb5+,1.e4 e6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bd7 5.Nf3 Bc6 6.Bd3 Nf6 7.Nxf6+ Qxf6 8.Bg5 Bxf3 9.Qd2 Qxd4?? [9…Bxg2 10.Bxf6 Bxh1 is the right continuation] 10.Bb5+ wins the Queen,"Kotkov - Akopian, USSR 1966"
French Defense,French Defense,1.e4 e6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Ne7 5.Bd3 g6 6.Nf6#,1.e4 e6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Ne7 5.Bd3 g6?? [Black can play 5…Nbc6 or Nec6] 6.Nf6 mate,V. Ivanov - Martinov. Moscow 1973
French Defense,French Defense,1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.Bd2 dxe4 5.Nxe4 Qxd4 6.Bd3 Bxd2+ 7.Qxd2 Nf6 8.Bb5+,"1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.Bd2 dxe4 5.Nxe4 Qxd4 6.Bd3 Bxd2+ 7.Qxd2 Nf6?? 8.Bb5+, winning the Queen","Clech - Tyrant, Val Maubuee 1989"
French Defense,French Defense,1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.Bd3 c5 5.exd5 Qxd5 6.Nf3 cxd4 7.a3 Qa5 8.axb4 Qxa1 9.Nxd4,"1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.Bd3 c5 5.exd5 Qxd5 6.Nf3 cxd4 7.a3 Qa5? [better is 7…Ba5] 8.axb4 Qxa1 9.Nxd4, threatening 10.Nb3 and trapping the Queen","Szily - Vloch, Budapest 1943"
French Defense,French Defense,1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.exd5 Qxd5 5.Qg4 Ne7 6.Qxg7 Qe4+ 7.Kd1,1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.exd5 Qxd5 5.Qg4 Ne7 6.Qxg7 Qe4+?? [Black must play 6…Rg8] 7.Kd1 now the Queen and Rook are being attacked and Black must lose one of them,"Van Steenis - Wechsler, Hastings 1947"
French Defense,French Defense,1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.Ne2 dxe4 5.a3 Bxc3+ 6.Nxc3 Nc6 7.Qg4 Nxd4 8.Qxg7 Nxc2+ 9.Ke2 Qd3#,1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.Ne2 dxe4 5.a3 Bxc3+ 6.Nxc3 Nc6 7.Qg4 Nxd4 8.Qxg7?? Nxc2+ 9.Ke2 Qd3 mate,"Dake - Pauli, Baltimore 1936"
French Defense,French Defense,1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5 c5 5.dxc5 Bxc3+ 6.bxc3 Nc6 7.Qg4 Nxe5 8.Qxg7 Qf6 9.Bh6,1.e4 e6 2.d4 d5 3.Nc3 Bb4 e5 c5 5.dxc5 Bxc3+ 6.bxc3 Nc6 7.Qg4 Nxe5? [perhaps 7…Qa5 8.Qxg7 Qxc3+] 8.Qxg7 Qf6 9.Bh6 will eventually win the Rook,"Goldenov - Nekrassov, Minks 1953"
French Defense,French Defense,1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5 Qd7 5.Nf3 b6 6.Bb5 Bxc3+ 7.bxc3 Qxb5,1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5 Qd7 5.Nf3 b6 6.Bb5?? Bxc3+ 7.bxc3 Qxb5 and Black wins a piece,"Hieser - Shue, Australia 1996"
French Defense,French Defense,1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.f3 dxe4 5.fxe4 Qh4+ 6.g3 Qxe4+,1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.f3 (better is 4.e5) 4...dxe4 5.fxe4 Qh4+ 6.g3 Qxe4+ wins the rook,"Schnabel - Cook, Dayton 1980"
French Defense,French Defense,1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 Be7 5.e5 Nfd7 6.h4 c5 7.Bxe7 Kxe7 8.dxc5 Qa5 9.Qd2 h6 10.Nxd5+,"1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 Be7 5.e5 Nfd7 6.h4 c5 7.Bxe7 Kxe7 8.dxc5 Qa5 9.Qd2 h6 10.Nxd5+, wins the Queen","Velimirovic - Ristovic, Pozarevac 1995"
French Defense,French Defense,1.e4 e6 2.d4 d5 3.c4 dxe4 4.Nc3 Bb4 5.Bd2 Qxd4 6.Qa4+ Nc6 7.O-O-O Bxc3 8.Bg5 Bxb2+ 9.Kb1 Qb6 10.Rd8#,1.e4 e6 2.d4 d5 3.c4 dxe4 4.Nc3 Bb4 5.Bd2 Qxd4 6.Qa4+ Nc6 7.O-O-O Bxc3 8.Bg5 Bxb2+ 9.Kb1 Qb6?? [9…b5! And Black is winning] 10.Rd8 mate,"Diemer - Buerger, Germany 1948"
French Defense,French Defense,1.e4 e6 2.d4 d5 3.Nd2 dxe4 4.Nxe4 Nc6 5.Nf3 b6 6.Bb5 Qd5 7.Qe2 Nf6 8.c4 Bb4+ 9.Kf1 Qd7 10.Ne5,1.e4 e6 2.d4 d5 3.Nd2 dxe4 4.Nxe4 Nc6 5.Nf3 b6 6.Bb5 Qd5 7.Qe2 Nf6 8.c4 Bb4+ 9.Kf1 Qd7 10.Ne5 or 10.d5 Nxe5 11.Ne5 wins a piece,"Rausis - Herboth, Baden Baden 1993"
French Defense,Exchange variation,1.e4 e6 2.d4 d5 3.exd5 exd5 4.Nf3 Bd6 5.c4 Ne7 6.c5,1.e4 e6 2.d4 d5 3.exd5 (the Exchange variation) 3...exd5 4.Nf3 Bd6 5.c4 Ne7?? 6.c5 trapping the Bishop.,"C. Hansen - Rodas, West Germany 1980"
French Defense,French Defense,1.e4 e6 2.d4 d5 3.exd5 exd5 4.Nf3 Bd6 5.Bd3 Nc6 6.c3 Bg4 7.Bg5 Bxf3,"1.e4 e6 2.d4 d5 3.exd5 exd5 4.Nf3 Bd6 5.Bd3 Nc6 6.c3 Bg4 7.Bg5?? Bxf3, winning a piece","Muellen - Wagner, Germany 1990"
French Defense,French Defense,1.e4 e6 2.d4 Nf6 3.Bd3 h6 4.Nf3 Na6 5.Nf3 Na6 6.e5 Nh5 7.g4,"1.e4 e6 2.d4 Nf6 3.Bd3 h6 4.Nf3 Na6 5.Nf3 Na6 6.e5 Nh5?? 7.g4, trapping the Knight","Wall- Arau, Internet 1996"
French Defense,French Defense,1.e4 e6 2.d4 Nf6 3.Bg5 Be7 4.Bd3 O-O 5.Nc3 Nxe4 6.Bxe7 Nxc3 7.Bxh7+ Kh8 8.Qh5,"1.e4 e6 2.d4 Nf6 3.Bg5 Be7 4.Bd3 O-O 5.Nc3 Nxe4?? [normal is 5…Nc6] 6.Bxe7 Nxc3 7.Bxh7+ Kh8 8.Qh5, threatening 9.Bg6+ Kg8 10.Qh7 mate","Durao - Horta, Lisbon 1954"
French Defense,French Defense,1.e4 e6 2.Qf3 d5 3.exd5 exd5 4.d4 Nf6 5.Nc3 c6 6.Be3 Bd6 7.Nh3 Bg4,1.e4 e6 2.Qf3 d5 3.exd5 exd5 4.d4 Nf6 5.Nc3 c6 6.Be3 Bd6 7.Nh3?? [7.Bg5 looks best] 7…Bg4 trapping the Queen,"Unknown - Blaine, Indianapolis 1980"
Giuoco Piano,Quiet Game,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 d6 5.d4 Bb6 6.dxe5 Nxe5 7.Nxe5 dxe5 8.Bxf7+ Kxf7 9.Qxd8,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 d6 5.d4 Bb6 6.dxe5 Nxe5 7.Nxe5 dxe5 8.Bxf7+ Kxf7 9.Qxd8 wins the Queen,"Wall - SmartAttack, Internet 1996"
Giuoco Piano,Quiet Game,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 d6 5.d4 exd4 6.cxd4 Bb6 7.d5 Na5 8.Bd3 c6 9.b4,"1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 d6 5.d4 exd4 6.cxd4 Bb6 7.d5 Na5 8.Bd3 c6?? 9.b4, wins the Knight","Wall - George, NC 1977"
Giuoco Piano,Quiet Game,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Qe7 5.O-O d6 6.d4 Bb6 7.Bg5 f6 8.Bh4 g5 9.Nxg5 fxg5 10.Qh5+ Kd7 11.Bxg5 Qg7 12.Be6+ Kxe6 13.Qe8+ 14.d5#,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Qe7 5.O-O d6 6.d4 Bb6 7.Bg5 f6 8.Bh4 g5 9.Nxg5!? fxg5 10.Qh5+ Kd7 11.Bxg5 Qg7?? [Black had to play 11…Nf6] 12.Be6+! Kxe6 13.Qe8+ and 14.d5 mate,"Busnardo - Unknown, Rome 1590"
Giuoco Piano,Quiet Game,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 Bb6 6.dxe5 Nxe4 7.Qd5 Bxf2+ 8.Ke2,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 Bb6 6.dxe5 Nxe4? 7.Qd5 Bxf2+ 8.Ke2 and Black must lose a piece or get checkmated,"Stoklizki - Maximov, Moscow 1973"
Giuoco Piano,Quiet Game,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.cxd4 Bb6 7.e5 Ng4 8.h3 Nh6 9.d5 Ne7 10.d6 Ng6 11.Bg5 f6 12.exf6 gxf6 13.Qe2+ Kf8 14.Bxh6#,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.cxd4 Bb6 7.e5 Ng4 [other ideas are 7…Qe7 and 7…Ne4] 8.h3 Nh6 9.d5 Ne7 10.d6 Ng6 11.Bg5 f6 12.exf6 gxf6 13.Qe2+ Kf8 14.Bxh6 mate,"Boleslavsky - Scitov, Moscow 1933"
Giuoco Piano,Quiet Game,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.cxd4 Bb6 7.Ng5 O-O 8.e5 Ne8 9.Qh5 h6 10.Nxf7,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.cxd4 Bb6 7.Ng5 O-O 8.e5 Ne8 9.Qh5 h6 10.Nxf7 wins the Queen or checkmates,"D’Amore - Aprea, Italy 1970"
Giuoco Piano,Quiet Game,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.e5 Ng4 7.Bd5 Nxf2 8.Bxf7+ Kxf7 9.Ng5+ Kg8 10.Qb3+ d5 11.exd6+ Be6 12.Qxe6+ Kf8 13.Qf7#,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.e5 Ng4 7.Bd5 Nxf2 8.Bxf7+?! Kxf7 9.Ng5+ Kg8?? [9…Ke8 and Black is winning] 10.Qb3+ d5 11.exd6+ Be6 12.Qxe6+ Kf8 13.Qf7 mate,"Cochrane - Unknown, London 1822"
Giuoco Piano,Quiet Game,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.Ng5 O-O 6.d3 h6 7.h4 hxg5 8.hxg5 Nh7 9.Qh5,"1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.Ng5 O-O 6.d3 h6 7.h4 hxg5?? 8.hxg5 Nh7 9.Qh5, threatening 10.Qxh7 mate","Greco, 1620"
Giuoco Piano,Quiet Game,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nge7 5.Be3 Bb6 6.Nc3 d6 7.Ng5 Qd7 8.Bxf7+ Kf8 9.Be6,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nge7 [more normal is 4...Nf6 or 4...d6] 5.Be3 Bb6 [Black should play 5...Bxe3] 6.Nc3 d6? [6…O-O is playable as well as 6...Bxe3] 7.Ng5 Qd7 [Black could resist a little longer with 7...d5] 8.Bxf7+ Kf8 [8...Kd8 9.Ne6+ wins the Queen] 9.Be6 wins the Queen or allows White to mate with 10.Qf3,"Kottnauerova - Vilimova, Czech Republic 1992"
Giuoco Piano,Quiet Game,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.O-O d6 5.Nc3 Bg4 6.d3 Nd4 7.Be3 Nxf3+ 8.gxf3 Bh3 9.Re1 Bxe3 10.fxe3 Qg5+ 11.Qg2#,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.O-O d6 5.Nc3 Bg4 6.d3 [White should now play 6.h3] 6…Nd4 7.Be3 Nxf3+ 8.gxf3 Bh3 9.Re1 Bxe3 10.fxe3 Qg5+ and 11…Qg2 mate,"D. Thompson - Wall, Okinawa 1972"
Giuoco Piano,Quiet Game,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.O-O d6 5.d3 Bg4 6.Nc3 Nd4 7.Be3 Nxf3+ 8.gxf3 Bh3 9.Re1 Bxe3 10.fxe3 Qg5+ 11.Kf2 11.Qg2#,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.O-O d6 5.d3 Bg4 6.Nc3? [6.Bg5 is a good alternative] 6...Nd4 7.Be3 Nxf3+ 8.gxf3 Bh3 9.Re1 Bxe3 10.fxe3 Qg5+ 11.Kf2 [or any other King move] 11...Qg2 mate,"Unknown - Poole, England 1952"
Giuoco Piano,Quiet Game,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.O-O f5 5.d4 exd4 6.e5 d6 7.exd6 Qxd6 8.Re1+ Nge7 9.Ng5 9.Ne5 10.Bf4 N7g6 11.Bxe5 Nxe5 12.Nf7,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.O-O f5?! 5.d4 exd4 6.e5 [White can also play 6.Ng5 for a good game] 6...d6 7.exd6 Qxd6 8.Re1+ Nge7 9.Ng5 [threatening 10.Nf7] 9...Ne5? [9...Nd8 may be best] 10.Bf4 N7g6 11.Bxe5 Nxe5 12.Nf7 forks the Queen and Rook,"Morphy - Schulten, New Orleans 1857"
Grob’s Opening,Grob’s Opening,1.g4 d5 2.e3 e5 3.f4 Qh4+ 4.Ke2 Bxg4+ 5.Nf3 Bxf3+ 6.Kxf3 Qh5+,1.g4 d5 2.e3 e5 3.f4?? [White should try 3.Nc3] 3…Qh4+ 4.Ke2 Bxg4+ 5.Nf3 Bxf3+ 6.Kxf3 Qh5+ wins the Queen,"Unknown - Gaeta, 1987"
Grob’s Opening,Grob’s Opening,1.g4 d5 2.Bg2 Bxg4 3.c4 c6 4.Qb3 Qc7 5.cxd5 cxd5 6.Bxd5 Qxc1+,1.g4 d5 2.Bg2 Bxg4 3.c4 c6 4.Qb3 Qc7 5.cxd5 cxd5 6.Bxd5?? [6.Nc3 should be tried] 6…Qxc1+,Lippens - Smit
Grob’s Opening,Grob’s Opening,1.g4 d5 2.Bg2 Bxg4 3.c4 c6 4.Qb3 Qc8 5.cxd5 cxd5 6.Nc3 e6 7.Nxd5 exd5 8.Bxd5 Be6 9.Qxb7 Bxd5 10.Qxc8+,1.g4 d5 2.Bg2 Bxg4 3.c4 c6 4.Qb3 Qc8 5.cxd5 cxd5 6.Nc3 e6 7.Nxd5 exd5? [7…Nc6 looks better] 8.Bxd5 Be6 9.Qxb7 Bxd5 10.Qxc8+ wins the Queen,"McDaniel - Ladd, Fremont, CA 1985"
